contentsid,title,tag,introduction,contentscd.label,인기점수,자연,실외,피로도,산-바다,도보산채ㄱ,신나는,낮,인문학
CNTS_200000000011917,마흐니 숲길,"맑음,커플,친구,부모,휴식/힐링,휴식/치유,자연경관,체험,도보여행,도보,숲,숲길,언택트",물영아리 맞은편 탐방로 입구부터 마흐니오름 정상까지는 편도 길이가 5.3km의 숲길이다. 총 10킬로 조금 넘으니 중간에 쉴 때 마실 물이나 김밥을 싸고 가는 것을 추천한다. 10킬로면 3시간 ~ 4시간 정도 걸린다. 숲길 처음에 들어서면 물이 조금 있는 제주의 곶자왈을 만날 수 있다.,관광지,2294,,,,,,,,
CONT_000000000500178,마복이오름,"오름,걷기/등산,자연경관,도보여행,도보",마파람이 시원한 마복이 오름,관광지,2264,,,,,,,,
CNTS_200000000010493,제주잠수함(국제리더스클럽),"액티비티,부모,아이,신흥,체험,레저/체험,어린이,수상레저,어트랙션","에메랄드빛 제주 바다에서 즐기는 해양레포츠 테마파크 국제리더스클럽!
",관광지,2257,,,,,,,,
CNTS_000000000021033,예초리해변,"해변,경관/포토,커플,혼자,맑음,자연경관,포토스팟",작은예초작지,관광지,2256,,,,,,,,
CNTS_000000000021026,상추자포구,"포구,해변,문화유적지,자연경관,역사유적",상추자도 추자항에 위치한 포구,관광지,2242,,,,,,,,
CNTS_000000000022847,송령이골,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4.사건 당시 토벌대에게 사살된 무장대의 시신이 옮겨진 곳.,관광지,2240,,,,,,,,
CNTS_200000000011778,노을해안1014,"액티비티,체험관광,체험,레저/체험,어트랙션",제주 전기바이크와 함께하는 수월봉 지질트레일 체험,관광지,2226,,,,,,,,
CNTS_000000000022843,관음사 군 주둔지 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,한라산,언택트,어트랙션",4.3 항쟁의 말기 유격대(재산무장대)와 군 토벌대와의 치열한 접전을 벌인 격전지,관광지,2193,,,,,,,,
CNTS_200000000010193,김서프제주,"서핑,중문,해양스포츠,체험,수상레저,레저/체험,어트랙션",제주도에서 가장 아름다운 중문색달해변에서 진행되는 서핑강습! ,관광지,2144,,,,,,,,
CNTS_200000000009893,일출랜드 아트센터,"휴식/힐링,테마공원,휴식/치유,자연경관,체험,어트랙션",일출랜드 아트센터는 쪽 염색을 체험하는 전문 공간이다. 이곳의 쪽 염색이 특별한 이유는 쪽풀을 직접 재배하기 때문이다. 쪽은 3~4월에 씨를 뿌려 키운 후 7~8월에 수확하는데 60~70cm 정도 자란 풀을 수작업으로 발효시켜 염료로 만든다. 쪽은 빛깔도 아름답지만 살균과 항균력이 높아 예부터 귀한 옷과 문서를 염색하는데 많이 쓰였다고 한다. 천연 염색은 수고로움을 동반하지만 정성이 더해질수록 더욱 진하고 깊은 색을 얻을 수 있다.,관광지,2136,,,,,,,,
CNTS_000000000022856,조일구락부 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4․3 당시 도민들을 탄압하고 공포의 대상으로 각인되었던 서북청년단이 결성된 곳,관광지,2136,,,,,,,,
CNTS_200000000009864,꿈바당 어린이도서관,"아이,문화관광,어린이,어트랙션","꿈바당 어린이 도서관은 원래 대통령이 제주도를 방문할 때 묵어가던 지방 공간이었다. 1984년 건립된 이후 전두환과 노태우, 김영삼 전 대통령이 총 11회에 걸쳐 이용했으며 1996년 경호시설에서 해제되면서 한때 제주도지사 관사로 사용되기도 했다. 2014년 도민 품으로 돌아온 건물은 여러 논의 끝에 2017년 꿈바당 어린이 도서관으로 새롭게 탈바꿈했다. ",관광지,2128,,,,,,,,
CNTS_200000000009773,제주아트센터,"공연장,제주시,대극장,공연,뮤지컬,연극,실내관광지,문화관광,어트랙션",2010년 5월에 개관된 제주아트센터는 제주도 최대규모의 객석과 다양한 장르의 공연도 완벽히 지원할 수 있는 장비를 고루 갖춘 전문 공연장이다.,관광지,2126,,,,,,,,
CNTS_000000000022873,원동,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",1948년 군인들에 의해 마을 주민 30여 명이 집단학살을 당한 곳.,관광지,2125,,,,,,,,
CNTS_200000000008047,통일관,"통일,역사,실내관광지,역사유적,어트랙션",통일에 대한 다양한 정보와 유물 등이 있는 전시관. ,관광지,2118,,,,,,,,
CNTS_000000000022876,조천중학원 옛터,"문화유적지,4.3,문화관광,제주4.3,역사유적,어트랙션",1947년 3․1절 시위 및 총파업 이후 미군정과 서청의 탄압을 받았던 조천중학원,관광지,2097,,,,,,,,
CNTS_000000000022882,육시우영,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4.3사건 당시 하가리 주민들을 공개적으로 집단학살한 곳.,관광지,2043,,,,,,,,
CNTS_200000000009211,제스피 맥주협동조합 양조장,"커플,혼자,친구,휴식/힐링,체험관광,사계절,청년,실내관광지,체험,어트랙션","제주에서만 맛볼 수 있는 특별한 맥주, 제주에서 만나는 또 다른 즐거움 ",관광지,2028,,,,,,,,
CNTS_200000000011915,신흥리 동백 & 향나무길,"커플,친구,맑음,경관/포토,겨울,청년,휴식/치유,자연경관,체험,도보여행,도보,동백,포토스팟","동백 시즌에는 초겨울부터 이른 봄까지 많은 이들이 찾는 명소이다. 재래종동백, 애기동백, 카네이션 동백 등 다양한 동백이 우리를 반긴다. 꽃이 피는 시기가 동백마다 다르니 갈 때마다 다른 동백을 만날 수 있다.",관광지,2015,,,,,,,,
CNTS_200000000007284,삼양방파제,"맑음,휴식/힐링,여름,해변,낚시,자연경관,어트랙션",삼양3동 포구에 위치한 방파제,관광지,1994,,,,,,,,
CNTS_200000000010033,송악힐링풋스킨,"휴식/힐링,어트랙션",다양한 수제음료와 함께 아로마 족욕을 편안하게 즐겨보자,관광지,1982,,,,,,,,
CNTS_000000000022884,만벵듸 공동장지,"문화유적지,자연경관,문화관광,역사유적,어트랙션",한림지서 예비검속 희생자 유족들이 61구의 시신을 수습하여 안장한 묘역,관광지,1967,,,,,,,,
CNTS_200000000010513,피크닉메이트,"피크닉,용품대여,캠핑,쇼핑,상점/상가,언택트,어트랙션",피크닉세트 대여 및 피크닉소품 판매 전문점,관광지,1912,,,,,,,,
CNTS_000000000022855,제주농업학교 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4․3이 발발하면서 수많은 제주도민들이 잡혀와 고문과 취조를 당했던 한과 눈물의 장소,관광지,1893,,,,,,,,
CNTS_200000000008913,나틸다,"친구,체험관광,청년,실내관광지,체험,어트랙션","가장 예쁜 오늘, 지금 「나틸다」
제주시에 있는 의상카페",관광지,1892,,,,,,,,
CNTS_000000000022848,도령모루,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4.3 당시 많은 사람이 희생당한 도령마루(제주시 7호 광장 일대),관광지,1885,,,,,,,,
CNTS_200000000010713,공방:하루_반,"공방,월정,공예품,체험,어트랙션",월정리에 위치한 다양한 공예 체험을 할 수 있는 공간,관광지,1880,,,,,,,,
CNTS_000000000022883,산지항 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",1950년 예비검속 당시 에비검속자 가운데 일부가 수장당한 곳.,관광지,1866,,,,,,,,
CNTS_200000000011894,오페라 옴니아 : 라파엘로展,"미술/박물관,전시와 행사,실내관광지,문화관광,체험,어트랙션","르네상스의 젊은 천재 라파엘로, 전 세계에 흩어져 있는 그의 작품들을 이제 제주도에서 만나볼 수 있다!",관광지,1811,,,,,,,,
CNTS_200000000011254,제주친구,"커플,친구,체험관광,체험,어트랙션",서귀포 시내 킥보드 및 전기자전거 대여,관광지,1722,,,,,,,,
CNTS_000000000022850,현의합장묘역,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",‘의로운 영혼들이 함께 묻혀 있는 묘’라는 의미의 ‘현의합장묘(顯義合葬墓)’,관광지,1696,,,,,,,,
CNTS_200000000011514,우도징기스칸승마체험,"체험관광,액티비티,승마,체험,레저/체험,어트랙션",달리는 승마체험 재미없으면 공짜,관광지,1688,,,,,,,,
CNTS_200000000011918,옥돔마을,"부모,커플,혼자,친구,아이,체험관광,체험,마을산책,마을관광,어린이,언택트,어트랙션",서귀포 남원읍 태흥2리. 이곳에는 평일 오후 1시가 되면 태흥2리 옥돔경매장에 호루라기 소리가 들린다. 새벽에 하는 경매가 아니기 때문에 부담없이 경매를 볼 수 있다. 경매를 하고 바로 경매인에게 옥돔을 구매할 수 있어 싱싱한 제주산 옥돔을 찾는 사람들은 이곳에서 구매를 한다. 옥돔을 테마로 한 다양한 그림도 주변에 있어서 옥돔과 함께 사진을 찍어보자. 옥돔 경매장 바로 앞에는 경매장에서 구입한 옥돔으로 만든 요리를 판매하는 식당도 있다.,관광지,1678,,,,,,,,
CNTS_000000000022858,오림반,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4․3 초기 무장대들이 훈련을 받았던 곳으로 추정되는 곳,관광지,1668,,,,,,,,
CNTS_000000000022865,삼밭구석 & 동광리4·3희생자위령비,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4·3사건 당시 죽은 삼밧구석 주민들의 원혼을 달래기 위해 마을 출신 주민들이 직접 세운 비석,관광지,1655,,,,,,,,
CNTS_200000000010754,솔담한방병원,"의료관광,어트랙션","""세상의 건강을 담다"" 솔담한방병원",관광지,1631,,,,,,,,
CNTS_200000000011554,고포잇다이브센터,"체험관광,액티비티,체험,레저/체험,waterleisure,수상레저,어트랙션",고포잇다이브센터는 PADI 협회를 기반으로 체계적인 교육 시스템으로 안전과 즐거움을 추구하는 스쿠버 전문 교육센터이다.,관광지,1621,,,,,,,,
CNTS_200000000011434,그제바람 윈드서핑패들보드,"체험관광,체험,waterleisure,수상레저,어트랙션",20년이상의 경력을 가진 윈드서핑국가대표의 전문지식과 노하우로 쉽고 안전하게  배울 수 있다.,관광지,1601,,,,,,,,
CNTS_200000000009833,제주햇살농원,"감귤농장,체험농장,감귤,자연경관,체험,어트랙션","제주의 세계자연유산인 거문오름, 람사르습지인 동백동산, 함덕서우봉해변 등 명소 인근에서 따뜻한 햇살과 정성으로 유기농감귤를 재배하고 있는 감귤농장",관광지,1578,,,,,,,,
CNTS_200000000011920,서중천탐방로,"부모,커플,친구,맑음,흐림,휴식/힐링,자연경관,체험,도보여행,도보,어트랙션","낙엽을 밟는 소리가 좋고, 서중천 계곡을 따라 흐르는 물소리가 좋은 곳이다. 봄에는 참꽃나무, 여름엔 시원한 물, 가을에는 단풍이 겨울엔 설경이 좋은 곳이다. 서중천을 따라 천천히 걸어보자. 다른 사람들은 발견 못한 비경을 발견할 수도 있다.",관광지,1463,,,,,,,,
CNTS_200000000011916,남원항 (남원포구),"맑음,경관/포토,문화유적지,사계절,자연경관,역사유적,포토스팟,언택트",올레길 5코스의 시작 지점으로 잘 알려져 있는 남원포구. 이곳은 옛날의 포구가 내항으로 있는데 돌로 쌓은 모양을 그대로 간직해 더욱 매력이 있는 곳이다. 한여름 낮엔 해수풀장에서 아이들이 뛰어 노는 소리로 가득찼던 곳이지만 지금은 거리두기 시행으로 운영을 하지 않고 있다. 저녁이 되면 포구를 둘러싸고 낚시하는 낚시꾼들이 오는데 무늬오징어 등이 잡힌다고 한다. 남원포구는 남원 읍내 가운데 있기 때문에 남원의 맛집들이 근처에 있어 식사하기에도 좋다.,관광지,1414,,,,,,,,
CNTS_200000000011919,감귤박물관 월라봉 산책로 - 생이소리길,"부모,커플,맑음,휴식/힐링,자연경관,체험,실내관광지,문화관광,박물관,도보여행,도보,언택트,어트랙션",감귤박물관에는 생이소리길이라는 월라봉 산책로가 잘 꾸며져 있다. 생이소리길로 감귤박물관 주변을 산책할 수 있는데 산책 코스는 천천히 걸으면 1시간 정도의 코스로 월라봉 정상바위까지 갈 수 있다. 정상바위에 오르면 저 멀리 지귀도까지 보인다. 탁 트인 공간을 마주하며 가슴이 뻥 뚫리는 시원한 느낌이 드는 곳이다.,관광지,1391,,,,,,,,
CNTS_200000000012139,월라봉 진지동굴 (안덕면),"부모,커플,혼자,친구,맑음,흐림,경관/포토,사계절,청년,중/장년,휴식/치유,자연경관,포토스팟,언택트","안덕면의 월라봉은 오름 모양새가 마치 달이 떠오르는 모습 같다 하여 붙여진 오름이다. 다래 나무가 많이 자생하고 있어 다래오름이라도 불린다. 남쪽으론 박수기정, 북쪽으로는 안덕계곡 위치해 있다. 정상을 보고 내려오다보면 진지동굴을 만날 수 있다. 월라봉엔 7개의 진지동굴이 있다. 진지동굴을 보며 잠시나마 아픈 역사를 되짚어본다.",관광지,1240,,,,,,,,
CNTS_200000000011313,케이제주해양사업단,"친구,액티비티,실내관광지,체험,레저/체험,수상레저,어트랙션","씨워킹, 제트스키, 스노클링, 패들보트 등 다양한 해양 수상 레져를 즐길수 있는 업체",관광지,1236,,,,,,,,
CNTS_200000000011334,율랜드 다이브센터,"액티비티,커플,친구,체험,레저/체험,수상레저,어트랙션","서귀포 스쿠버다이빙 체험,투어 및 교육 전문업체",관광지,1212,,,,,,,,
CNTS_200000000011995,김한미술관 & 카페3206,"휴식/힐링,미술/박물관,실내관광지,문화관광,미술관,어트랙션",함경북도가 고향인 서양화가 김한(1928~2013)의 유작과 유품들을 전시해 놓은 미술관과 카페.,관광지,1134,,,,,,,,
CNTS_200000000011553,M1971 요트투어,"체험관광,경관/포토,휴식/힐링,체험,포토스팟,waterleisure,수상레저,어트랙션",제주 돌고래와 함께하는 요트투어,관광지,1052,,,,,,,,
CNTS_200000000011994,우포토 시네마 갤러리 카페,"휴식/힐링,어트랙션,카페",대한민국의 영화 사진계를 이끌어 온 우명률 사진작가가 고향인 제주에 내려와 오픈한 시네마갤러리 카페,관광지,1051,,,,,,,,
